batch_id,plant,line,planned_qty,actual_qty,good_qty,rejected_qty,downtime_minutes,supplier_risk_score,machine_age_years,machine_criticality,shift,part_category,supplier_region,defect_risk_flag
BATCH_02342,Nashik,Line_C,930,924,907,17,28,0.54,11,Medium,B,Transmission,South,1
BATCH_02343,Chakan,Line_D,1299,1335,1308,27,34,0.43,7,Low,A,Brake,South,0
BATCH_02344,Nashik,Line_B,1158,1083,1024,59,37,0.3,8,Medium,A,Electronics,East,0
BATCH_02345,Chakan,Line_A,1182,1011,960,51,33,0.52,1,High,B,Engine,North,1
BATCH_02346,Bangalore,Line_B,1170,1111,1080,31,36,0.43,8,Medium,B,Brake,South,0
BATCH_02347,Bangalore,Line_A,706,553,535,18,33,0.2,1,High,B,Axle,East,0
BATCH_02348,Bangalore,Line_B,1165,1147,1073,74,38,0.21,10,High,C,Engine,West,1
BATCH_02349,Nashik,Line_A,1244,1259,1218,41,35,0.44,1,Low,A,Axle,North,0
BATCH_02350,Nashik,Line_C,882,924,831,93,21,0.69,3,High,B,Engine,East,1
BATCH_02351,Chakan,Line_A,1121,1133,1083,50,36,0.18,4,Medium,A,Transmission,East,0
BATCH_02352,Bangalore,Line_A,1036,810,776,34,37,0.14,1,Medium,A,Brake,South,0
BATCH_02353,Bangalore,Line_D,1044,914,891,23,38,0.02,11,Medium,B,Transmission,South,0
BATCH_02354,Nashik,Line_C,813,741,681,60,38,0.71,7,High,A,Electronics,West,1
BATCH_02355,Bangalore,Line_A,1080,1110,1030,80,34,0.17,1,Low,C,Electronics,South,0
BATCH_02356,Nashik,Line_A,882,790,750,40,35,0.43,2,Low,C,Engine,North,1
BATCH_02357,Chakan,Line_A,941,693,654,39,38,0.63,9,Medium,C,Brake,East,1
BATCH_02358,Chakan,Line_D,1108,873,862,11,30,0.28,1,High,A,Axle,South,0
BATCH_02359,Bangalore,Line_D,1208,1065,1022,43,45,0.11,5,High,A,Engine,East,1
BATCH_02360,Nashik,Line_B,713,682,641,41,34,0.21,10,Medium,C,Electronics,South,1
BATCH_02361,Bangalore,Line_C,981,821,769,52,38,0.32,5,Low,C,Electronics,South,1
BATCH_02362,Bangalore,Line_A,1118,1157,1087,70,45,0.09,2,Medium,C,Electronics,South,0
BATCH_02363,Chakan,Line_C,1255,1251,1189,62,30,0.5,1,Low,A,Engine,South,0
BATCH_02364,Bangalore,Line_A,920,949,935,14,33,0.25,7,Low,A,Axle,South,0
BATCH_02365,Chakan,Line_C,734,563,536,27,45,0.49,11,Medium,B,Transmission,North,1
BATCH_02366,Bangalore,Line_D,780,751,705,46,38,0.54,1,Medium,C,Electronics,East,1
BATCH_02367,Chakan,Line_A,1069,1032,975,57,31,0.22,3,Low,C,Brake,West,0
BATCH_02368,Nashik,Line_C,717,735,687,48,26,0.75,9,Low,B,Electronics,West,1
BATCH_02369,Nashik,Line_D,1258,1304,1218,86,36,0.19,7,Low,A,Engine,East,0
BATCH_02370,Nashik,Line_D,1040,907,890,17,34,0.13,8,Medium,A,Transmission,North,0
BATCH_02371,Bangalore,Line_B,1029,838,825,13,36,0.58,6,Medium,B,Electronics,East,1
BATCH_02372,Bangalore,Line_B,961,984,942,42,23,0.28,4,Medium,A,Axle,West,0
BATCH_02373,Chakan,Line_C,1243,1266,1237,29,34,0.06,5,High,B,Brake,East,0
BATCH_02374,Nashik,Line_D,706,725,692,33,28,0.26,8,High,C,Axle,West,1
BATCH_02375,Nashik,Line_A,742,760,719,41,38,0.34,1,Medium,B,Electronics,South,0
BATCH_02376,Chakan,Line_B,942,751,726,25,38,0.1,1,Low,C,Brake,South,0
BATCH_02377,Nashik,Line_C,1002,825,786,39,30,0.4,5,Medium,A,Engine,East,0
BATCH_02378,Bangalore,Line_A,919,685,654,31,34,0.55,7,High,C,Transmission,South,1
BATCH_02379,Bangalore,Line_D,904,903,850,53,37,0.39,8,High,A,Electronics,South,1
BATCH_02380,Nashik,Line_A,869,908,883,25,35,0.44,1,High,A,Axle,North,1
BATCH_02381,Bangalore,Line_C,1022,911,881,30,40,0.4,11,Medium,C,Axle,South,0
BATCH_02382,Chakan,Line_A,872,731,705,26,27,0.24,7,Medium,A,Engine,North,0
BATCH_02383,Nashik,Line_B,706,621,591,30,37,0.49,11,Medium,B,Transmission,East,0
BATCH_02384,Nashik,Line_A,859,862,825,37,24,0.28,4,Medium,B,Electronics,East,0
BATCH_02385,Nashik,Line_C,927,735,701,34,45,0.19,6,Medium,B,Engine,South,0
BATCH_02386,Bangalore,Line_D,873,859,837,22,35,0.1,8,Medium,B,Axle,South,0
BATCH_02387,Bangalore,Line_B,1219,1130,1076,54,34,0.36,4,Medium,C,Axle,North,0
BATCH_02388,Bangalore,Line_D,920,669,647,22,38,0.34,5,Medium,C,Brake,South,0
BATCH_02389,Nashik,Line_B,783,756,734,22,31,0.44,9,Low,A,Engine,South,1
BATCH_02390,Bangalore,Line_B,1176,1142,1092,50,36,0.16,4,Low,C,Brake,North,0
BATCH_02391,Nashik,Line_B,956,733,703,30,41,0.36,3,High,C,Electronics,South,1
BATCH_02392,Nashik,Line_A,1031,966,947,19,33,0.19,3,High,A,Brake,North,0
BATCH_02393,Bangalore,Line_D,1000,902,865,37,37,0.47,6,Medium,B,Transmission,East,0
BATCH_02394,Bangalore,Line_A,947,885,832,53,40,0.09,2,Medium,C,Brake,East,0
BATCH_02395,Nashik,Line_A,1108,1134,1093,41,35,0.53,9,High,A,Axle,South,0
BATCH_02396,Bangalore,Line_C,1101,824,807,17,37,0.44,10,Medium,B,Axle,West,1
BATCH_02397,Bangalore,Line_C,1164,1160,1148,12,42,0.14,4,Medium,A,Transmission,East,0
BATCH_02398,Chakan,Line_D,1018,991,959,32,39,0.41,6,High,B,Electronics,West,1
BATCH_02399,Bangalore,Line_A,1021,1037,985,52,39,0.13,7,Low,C,Axle,South,0
BATCH_02400,Bangalore,Line_C,1156,899,882,17,30,0.42,1,Medium,A,Axle,North,0
BATCH_02401,Bangalore,Line_B,900,831,806,25,30,0.02,6,High,A,Transmission,East,0
BATCH_02402,Nashik,Line_B,1216,954,928,26,31,0.63,7,Medium,C,Axle,West,1
BATCH_02403,Chakan,Line_B,780,742,716,26,26,0.03,1,Low,C,Electronics,North,0
BATCH_02404,Chakan,Line_C,1194,884,853,31,35,0.33,4,Medium,A,Axle,West,0
BATCH_02405,Bangalore,Line_C,797,628,590,38,31,0.44,4,High,C,Engine,South,1
BATCH_02406,Chakan,Line_A,767,803,782,21,31,0.32,7,Medium,C,Brake,East,1
BATCH_02407,Nashik,Line_C,957,926,871,55,32,0.24,9,Low,C,Axle,South,1
BATCH_02408,Chakan,Line_B,970,868,780,88,38,0.78,2,Low,C,Transmission,North,1
BATCH_02409,Chakan,Line_B,1251,1166,1135,31,22,0.48,5,Medium,B,Axle,North,0
BATCH_02410,Nashik,Line_C,821,760,723,37,29,0.38,2,Medium,C,Electronics,West,0
BATCH_02411,Bangalore,Line_B,850,681,622,59,35,0.74,3,Medium,C,Brake,West,1
BATCH_02412,Bangalore,Line_D,1198,1222,1150,72,42,0.57,7,Medium,C,Brake,South,1
BATCH_02413,Nashik,Line_D,1137,1067,1043,24,37,0.06,4,Low,A,Electronics,East,0
BATCH_02414,Chakan,Line_D,874,850,813,37,32,0.61,1,High,C,Axle,South,1
BATCH_02415,Nashik,Line_C,722,711,678,33,42,0.49,7,Medium,A,Electronics,West,1
BATCH_02416,Chakan,Line_A,845,638,614,24,30,0.19,9,Low,B,Transmission,South,0
BATCH_02417,Chakan,Line_A,726,679,653,26,26,0.63,6,High,C,Electronics,West,1
BATCH_02418,Bangalore,Line_A,1263,1182,1152,30,36,0.25,2,Medium,B,Brake,East,0
BATCH_02419,Chakan,Line_C,1136,950,936,14,34,0.28,6,Medium,B,Brake,North,0
BATCH_02420,Bangalore,Line_B,750,632,593,39,40,0.27,11,Medium,B,Engine,South,0
BATCH_02421,Chakan,Line_D,746,584,565,19,32,0.02,8,High,A,Brake,South,0
BATCH_02422,Bangalore,Line_C,916,894,832,62,33,0.11,7,Medium,C,Electronics,North,0
BATCH_02423,Nashik,Line_A,1296,973,959,14,34,0.37,6,Medium,B,Brake,North,0
BATCH_02424,Chakan,Line_A,1093,943,931,12,52,0.19,10,High,A,Axle,South,1
BATCH_02425,Chakan,Line_D,879,748,722,26,39,0.6,6,Low,A,Engine,East,1
BATCH_02426,Bangalore,Line_D,1071,809,770,39,32,0.39,6,High,C,Transmission,East,1
BATCH_02427,Chakan,Line_C,701,631,609,22,38,0.14,3,High,B,Axle,South,0
BATCH_02428,Bangalore,Line_B,946,833,823,10,39,0.55,3,Medium,B,Brake,West,0
BATCH_02429,Nashik,Line_C,1247,1279,1217,62,38,0.55,5,High,B,Transmission,West,1
BATCH_02430,Chakan,Line_D,957,900,880,20,44,0.04,7,High,A,Brake,South,0
BATCH_02431,Nashik,Line_D,1098,868,811,57,35,0.15,9,High,C,Axle,North,1
BATCH_02432,Chakan,Line_C,1193,896,866,30,31,0.43,2,Medium,A,Axle,West,0
BATCH_02433,Nashik,Line_C,923,861,852,9,38,0.25,7,High,B,Axle,South,1
BATCH_02434,Bangalore,Line_C,708,724,705,19,29,0.56,2,High,C,Transmission,West,1
BATCH_02435,Chakan,Line_A,722,692,657,35,33,0.48,7,Medium,A,Engine,North,1
BATCH_02436,Bangalore,Line_A,1250,907,895,12,23,0.1,9,Low,A,Transmission,North,0
BATCH_02437,Bangalore,Line_C,750,777,756,21,35,0.31,10,High,B,Axle,East,1
BATCH_02438,Nashik,Line_A,773,692,654,38,25,0.09,9,Medium,C,Axle,South,0
BATCH_02439,Chakan,Line_B,735,560,537,23,36,0.5,2,Medium,A,Axle,North,1
BATCH_02440,Bangalore,Line_B,941,712,704,8,31,0.26,3,Medium,A,Axle,North,1
BATCH_02441,Bangalore,Line_C,1059,988,943,45,36,0.58,7,Medium,A,Axle,North,1
BATCH_02442,Bangalore,Line_D,767,766,747,19,43,0.16,1,Medium,B,Brake,South,1
BATCH_02443,Bangalore,Line_C,808,797,772,25,34,0.22,1,Medium,A,Engine,West,0
BATCH_02444,Chakan,Line_A,733,581,547,34,41,0.31,2,Medium,C,Transmission,North,0
BATCH_02445,Bangalore,Line_B,915,922,875,47,40,0.54,1,Low,C,Brake,North,1
BATCH_02446,Nashik,Line_A,1243,1068,1005,63,33,0.57,9,Medium,C,Transmission,East,1
BATCH_02447,Nashik,Line_C,944,909,872,37,37,0.32,7,Low,B,Brake,West,0
BATCH_02448,Bangalore,Line_D,956,993,973,20,41,0.36,11,Medium,A,Axle,South,1
BATCH_02449,Chakan,Line_C,1107,1056,1021,35,42,0.19,7,Medium,A,Brake,West,0
BATCH_02450,Chakan,Line_A,893,686,619,67,48,0.71,3,Medium,A,Electronics,West,1
BATCH_02451,Bangalore,Line_D,1204,1126,1075,51,39,0.22,5,Medium,B,Transmission,West,0
BATCH_02452,Nashik,Line_C,1195,1071,997,74,34,0.14,3,High,C,Transmission,North,1
BATCH_02453,Chakan,Line_B,1140,1154,1098,56,38,0.4,6,High,C,Brake,West,1
BATCH_02454,Bangalore,Line_A,1080,916,881,35,34,0.6,9,High,B,Electronics,East,1
BATCH_02455,Bangalore,Line_C,798,750,725,25,35,0.34,6,Medium,A,Transmission,East,0
BATCH_02456,Bangalore,Line_D,1277,984,962,22,25,0.26,1,High,B,Axle,North,0
BATCH_02457,Bangalore,Line_B,806,689,659,30,31,0.08,11,High,A,Electronics,North,1
BATCH_02458,Bangalore,Line_B,1100,814,776,38,48,0.05,6,Medium,C,Axle,North,0
BATCH_02459,Chakan,Line_A,1093,913,882,31,29,0.37,11,Medium,A,Electronics,West,1
BATCH_02460,Bangalore,Line_D,750,588,570,18,35,0.39,9,Low,C,Axle,North,1
BATCH_02461,Chakan,Line_D,1190,931,874,57,25,0.28,10,Low,C,Engine,South,1
BATCH_02462,Chakan,Line_B,1188,1187,1157,30,35,0.55,4,High,A,Transmission,South,1
BATCH_02463,Bangalore,Line_B,951,946,906,40,31,0.47,8,High,B,Brake,West,1
BATCH_02464,Bangalore,Line_A,701,723,713,10,33,0.29,8,Medium,A,Transmission,West,0
BATCH_02465,Nashik,Line_C,739,604,579,25,34,0.42,1,Low,A,Brake,East,0
BATCH_02466,Nashik,Line_D,926,862,819,43,33,0.07,3,Medium,C,Transmission,North,0
BATCH_02467,Nashik,Line_B,872,777,767,10,31,0.12,4,Medium,A,Transmission,East,0
BATCH_02468,Nashik,Line_B,931,827,792,35,35,0.13,8,Medium,B,Axle,East,0
BATCH_02469,Nashik,Line_C,1061,1049,1032,17,39,0.37,4,Medium,A,Transmission,West,0
BATCH_02470,Chakan,Line_B,1106,902,870,32,35,0.42,2,Medium,B,Engine,South,0
BATCH_02471,Nashik,Line_D,756,658,632,26,28,0.26,9,Medium,B,Axle,South,0
BATCH_02472,Bangalore,Line_C,865,766,724,42,28,0.39,1,Low,C,Axle,East,0
BATCH_02473,Bangalore,Line_B,750,661,639,22,32,0.35,10,High,A,Axle,North,0
BATCH_02474,Chakan,Line_C,1038,870,847,23,40,0.12,5,Low,A,Engine,West,0
BATCH_02475,Nashik,Line_A,995,967,924,43,28,0.15,9,High,C,Transmission,South,1
BATCH_02476,Chakan,Line_A,1193,1172,1131,41,35,0.09,7,Medium,A,Brake,South,0
BATCH_02477,Nashik,Line_D,1137,1005,985,20,44,0.46,1,Medium,B,Transmission,West,0
BATCH_02478,Nashik,Line_A,903,912,853,59,38,0.13,9,Medium,C,Electronics,West,0
BATCH_02479,Bangalore,Line_C,928,744,715,29,40,0.15,10,Medium,A,Engine,West,0
BATCH_02480,Nashik,Line_B,1032,949,909,40,25,0.31,2,Medium,C,Brake,South,0
BATCH_02481,Bangalore,Line_C,1246,1090,1069,21,22,0.54,11,Medium,C,Axle,West,1
BATCH_02482,Chakan,Line_A,1214,1269,1188,81,31,0.11,8,High,B,Electronics,North,1
BATCH_02483,Chakan,Line_C,1019,1009,961,48,31,0.11,1,Medium,B,Brake,East,0
BATCH_02484,Chakan,Line_A,901,652,622,30,38,0.5,6,Low,A,Engine,North,0
BATCH_02485,Chakan,Line_A,1173,1173,1114,59,40,0.65,3,Medium,C,Axle,East,1
BATCH_02486,Nashik,Line_A,910,799,776,23,48,0.19,10,Medium,A,Axle,South,0
BATCH_02487,Nashik,Line_D,922,760,723,37,22,0.66,9,High,B,Electronics,East,1
BATCH_02488,Bangalore,Line_D,702,675,633,42,38,0.35,2,Low,A,Electronics,East,0
BATCH_02489,Bangalore,Line_A,1151,1189,1155,34,34,0.24,6,Medium,A,Engine,South,0
BATCH_02490,Bangalore,Line_B,1102,954,906,48,32,0.14,11,Medium,A,Engine,East,0
BATCH_02491,Chakan,Line_C,751,646,614,32,24,0.25,3,Medium,C,Electronics,South,0
BATCH_02492,Nashik,Line_B,1204,965,932,33,24,0.22,1,Medium,C,Axle,West,0
BATCH_02493,Bangalore,Line_B,1243,992,936,56,26,0.31,4,Medium,A,Electronics,South,0
BATCH_02494,Bangalore,Line_C,948,856,847,9,40,0.17,3,High,A,Transmission,West,0
BATCH_02495,Chakan,Line_C,1003,943,918,25,39,0.21,7,Medium,C,Engine,South,0
BATCH_02496,Nashik,Line_B,1037,823,773,50,33,0.08,4,Medium,C,Electronics,East,0
BATCH_02497,Bangalore,Line_D,920,894,847,47,33,0.13,9,High,A,Engine,West,1
BATCH_02498,Bangalore,Line_D,774,727,682,45,40,0.7,9,High,C,Engine,South,1
BATCH_02499,Chakan,Line_B,1185,1147,1113,34,25,0.47,8,High,A,Transmission,West,1
BATCH_02500,Bangalore,Line_C,1096,1063,993,70,24,0.54,5,Medium,C,Axle,South,1
BATCH_02501,Nashik,Line_B,915,939,878,61,32,0.46,2,Medium,C,Engine,East,1
BATCH_02502,Bangalore,Line_A,1165,1188,1138,50,37,0.28,2,Medium,B,Transmission,South,0
BATCH_02503,Bangalore,Line_A,768,791,768,23,44,0.18,9,High,A,Engine,West,1
BATCH_02504,Chakan,Line_D,1110,1163,1138,25,49,0.15,1,Medium,A,Axle,North,0
BATCH_02505,Nashik,Line_B,1207,885,857,28,36,0.57,10,Medium,B,Brake,East,1
BATCH_02506,Bangalore,Line_C,748,548,525,23,32,0.45,2,Low,A,Transmission,South,0
BATCH_02507,Bangalore,Line_C,1043,834,791,43,41,0.3,4,High,C,Transmission,North,1
BATCH_02508,Nashik,Line_A,874,801,754,47,37,0.19,7,Low,A,Engine,West,0
BATCH_02509,Bangalore,Line_C,1077,979,952,27,38,0.61,11,High,B,Transmission,West,1
BATCH_02510,Nashik,Line_A,972,950,927,23,31,0.25,4,Medium,A,Axle,South,0
BATCH_02511,Chakan,Line_A,1096,1097,1066,31,40,0.34,7,Medium,B,Axle,South,0
BATCH_02512,Bangalore,Line_A,888,799,786,13,33,0.29,10,Low,B,Axle,West,0
BATCH_02513,Bangalore,Line_A,988,861,816,45,36,0.36,2,High,C,Transmission,West,1
BATCH_02514,Nashik,Line_A,850,615,590,25,26,0.62,7,High,C,Transmission,North,1
BATCH_02515,Bangalore,Line_D,1073,867,816,51,42,0.69,1,Low,B,Axle,East,1
BATCH_02516,Bangalore,Line_B,1265,1317,1228,89,30,0.18,5,High,C,Engine,West,1
BATCH_02517,Chakan,Line_A,934,673,647,26,44,0.38,4,Medium,A,Engine,North,0
BATCH_02518,Chakan,Line_A,1090,1004,954,50,27,0.14,4,High,C,Brake,South,1
BATCH_02519,Chakan,Line_A,1256,1252,1203,49,42,0.15,3,High,B,Electronics,South,0
BATCH_02520,Chakan,Line_A,1175,1036,1018,18,30,0.35,10,Medium,A,Axle,South,0
BATCH_02521,Bangalore,Line_D,1247,1273,1202,71,32,0.45,1,Medium,C,Engine,North,0
BATCH_02522,Nashik,Line_D,922,874,851,23,31,0.37,8,Medium,C,Axle,North,1
BATCH_02523,Nashik,Line_D,1136,883,861,22,34,0.18,7,Medium,B,Axle,South,0
BATCH_02524,Bangalore,Line_A,803,678,623,55,29,0.7,1,High,C,Engine,East,1
BATCH_02525,Nashik,Line_C,720,741,694,47,33,0.28,8,Medium,A,Electronics,West,0
BATCH_02526,Chakan,Line_C,1095,1096,1023,73,41,0.67,10,High,A,Transmission,West,1
BATCH_02527,Nashik,Line_A,1037,937,907,30,30,0.42,9,Low,A,Transmission,North,0
BATCH_02528,Nashik,Line_C,880,776,739,37,40,0.54,11,Medium,B,Axle,East,1
BATCH_02529,Nashik,Line_D,1288,1009,956,53,32,0.32,2,Low,B,Electronics,South,0
BATCH_02530,Bangalore,Line_C,1124,935,885,50,31,0.43,10,Medium,C,Brake,South,1
BATCH_02531,Chakan,Line_C,1143,1007,959,48,34,0.51,10,Medium,B,Brake,West,1
BATCH_02532,Bangalore,Line_C,1289,1288,1232,56,25,0.53,4,High,C,Brake,West,1
BATCH_02533,Nashik,Line_C,1288,1293,1237,56,38,0.15,7,Medium,C,Electronics,North,0
BATCH_02534,Chakan,Line_D,1056,1053,1001,52,24,0.34,9,Medium,A,Electronics,East,0
BATCH_02535,Nashik,Line_A,1190,877,819,58,33,0.33,3,Low,C,Engine,East,0
BATCH_02536,Nashik,Line_C,811,660,643,17,37,0.52,9,Medium,B,Engine,South,1
BATCH_02537,Nashik,Line_C,1077,1059,1007,52,46,0.21,4,Medium,B,Transmission,West,0
BATCH_02538,Bangalore,Line_C,853,842,814,28,37,0.27,8,Low,B,Axle,West,0
BATCH_02539,Bangalore,Line_B,1258,1283,1258,25,29,0.06,9,High,A,Engine,South,1
BATCH_02540,Bangalore,Line_B,1203,890,832,58,43,0.16,6,Low,C,Electronics,North,0
BATCH_02541,Chakan,Line_C,1152,1022,975,47,36,0.37,6,Medium,A,Engine,East,0
BATCH_02542,Chakan,Line_D,1143,1131,1065,66,34,0.58,4,Low,C,Electronics,East,1
BATCH_02543,Bangalore,Line_B,952,814,776,38,30,0.56,7,High,A,Axle,West,1
BATCH_02544,Chakan,Line_B,777,728,690,38,35,0.49,6,Low,C,Electronics,South,1
BATCH_02545,Chakan,Line_C,805,668,653,15,25,0.53,6,Medium,C,Transmission,North,1
BATCH_02546,Bangalore,Line_D,910,862,830,32,36,0.02,4,Medium,A,Brake,South,0
BATCH_02547,Nashik,Line_D,937,720,685,35,32,0.45,11,High,B,Brake,West,1
BATCH_02548,Chakan,Line_D,1166,1020,983,37,43,0.27,6,Medium,C,Axle,West,0
BATCH_02549,Nashik,Line_C,1110,1000,958,42,31,0.25,6,Medium,B,Transmission,West,0
BATCH_02550,Bangalore,Line_A,739,747,715,32,40,0.55,8,High,B,Engine,North,1
BATCH_02551,Bangalore,Line_D,1145,948,919,29,28,0.52,4,Medium,A,Transmission,West,0
BATCH_02552,Chakan,Line_D,761,550,519,31,36,0.32,1,Low,C,Axle,West,0
BATCH_02553,Bangalore,Line_A,885,904,866,38,33,0.24,8,Medium,A,Engine,East,0
BATCH_02554,Chakan,Line_D,1022,1058,1001,57,46,0.35,1,Low,C,Axle,North,0
BATCH_02555,Bangalore,Line_D,976,974,953,21,34,0.41,1,Medium,A,Brake,West,0
BATCH_02556,Bangalore,Line_C,1296,1288,1233,55,29,0.4,2,High,B,Engine,South,1
BATCH_02557,Nashik,Line_C,1023,1059,1026,33,33,0.56,8,Low,B,Transmission,East,1
BATCH_02558,Bangalore,Line_D,1085,1005,956,49,40,0.56,8,High,A,Engine,North,1
BATCH_02559,Chakan,Line_D,1140,1017,969,48,34,0.48,11,Medium,B,Brake,West,1
BATCH_02560,Chakan,Line_A,989,1025,959,66,39,0.42,3,High,C,Electronics,East,1
BATCH_02561,Chakan,Line_A,743,765,722,43,28,0.24,3,High,C,Brake,East,1
BATCH_02562,Nashik,Line_A,955,851,821,30,27,0.41,5,Medium,B,Axle,East,0
BATCH_02563,Bangalore,Line_D,1064,1033,999,34,33,0.52,9,High,A,Electronics,West,1
BATCH_02564,Nashik,Line_D,1099,1012,962,50,39,0.5,6,Medium,C,Brake,North,1
BATCH_02565,Chakan,Line_D,933,826,817,9,43,0.22,4,Medium,B,Brake,South,0
BATCH_02566,Bangalore,Line_D,1216,1211,1179,32,34,0.5,5,Low,B,Axle,North,0
BATCH_02567,Bangalore,Line_B,1104,828,803,25,38,0.29,5,High,A,Brake,East,1
BATCH_02568,Nashik,Line_B,1205,869,760,109,36,0.74,8,Low,C,Engine,West,1
BATCH_02569,Chakan,Line_B,1150,1010,957,53,29,0.7,1,Medium,A,Transmission,West,1
BATCH_02570,Nashik,Line_C,788,741,694,47,44,0.16,3,Low,C,Electronics,East,0
BATCH_02571,Bangalore,Line_D,829,613,605,8,22,0.27,6,Low,A,Transmission,West,0
BATCH_02572,Nashik,Line_B,1012,935,910,25,23,0.5,11,Medium,A,Axle,West,1
BATCH_02573,Nashik,Line_D,791,749,741,8,38,0.37,2,Medium,B,Axle,North,0
BATCH_02574,Nashik,Line_B,747,616,604,12,39,0.48,10,Medium,B,Transmission,South,1
BATCH_02575,Nashik,Line_D,748,599,580,19,35,0.33,11,Low,C,Axle,West,1
BATCH_02576,Bangalore,Line_B,931,769,710,59,35,0.04,10,High,C,Electronics,South,1
BATCH_02577,Bangalore,Line_D,1202,1218,1184,34,49,0.3,1,Low,A,Electronics,North,0
BATCH_02578,Nashik,Line_B,917,871,825,46,45,0.31,5,Medium,C,Electronics,East,1
BATCH_02579,Bangalore,Line_B,983,875,843,32,44,0.33,4,Medium,B,Brake,West,0
BATCH_02580,Nashik,Line_D,1033,1080,1024,56,35,0.32,8,High,A,Electronics,East,1
BATCH_02581,Chakan,Line_C,776,730,677,53,36,0.21,9,High,C,Engine,West,1
BATCH_02582,Bangalore,Line_D,777,765,739,26,39,0.11,10,Medium,C,Axle,North,0
BATCH_02583,Bangalore,Line_D,1223,893,872,21,43,0.36,1,Low,B,Transmission,West,0
BATCH_02584,Chakan,Line_C,704,530,517,13,31,0.41,2,Medium,A,Engine,North,0
BATCH_02585,Chakan,Line_C,1139,922,878,44,30,0.32,3,Low,C,Engine,South,0
BATCH_02586,Chakan,Line_D,1290,1146,1119,27,41,0.14,8,Low,B,Engine,West,0
BATCH_02587,Chakan,Line_C,837,823,787,36,29,0.36,9,Medium,A,Axle,South,0
BATCH_02588,Chakan,Line_A,979,720,706,14,42,0.2,8,Medium,C,Axle,West,0
BATCH_02589,Chakan,Line_D,936,697,673,24,39,0.42,10,Medium,B,Electronics,East,1
BATCH_02590,Bangalore,Line_D,1038,1055,989,66,45,0.07,1,Medium,C,Electronics,West,0
BATCH_02591,Chakan,Line_A,990,943,883,60,37,0.61,7,High,C,Electronics,East,1
BATCH_02592,Bangalore,Line_D,845,697,667,30,44,0.28,9,Low,B,Engine,North,0
BATCH_02593,Chakan,Line_D,744,617,596,21,42,0.15,2,Medium,B,Engine,South,0
BATCH_02594,Chakan,Line_C,846,780,738,42,40,0.09,2,Low,C,Transmission,East,0
BATCH_02595,Nashik,Line_A,901,657,606,51,40,0.18,7,Medium,C,Engine,North,0
BATCH_02596,Chakan,Line_D,882,720,681,39,32,0.16,4,Low,C,Transmission,West,0
BATCH_02597,Bangalore,Line_B,1111,825,812,13,27,0.25,1,High,A,Axle,South,0
BATCH_02598,Chakan,Line_C,1078,1103,1073,30,36,0.27,5,Medium,A,Brake,East,0
BATCH_02599,Nashik,Line_D,709,644,632,12,27,0.12,5,Low,A,Transmission,South,0
BATCH_02600,Nashik,Line_D,1246,995,969,26,37,0.16,4,Low,B,Transmission,East,0
BATCH_02601,Nashik,Line_A,1034,894,851,43,31,0.05,7,Medium,B,Axle,South,0
BATCH_02602,Nashik,Line_B,908,753,728,25,50,0.17,10,High,A,Brake,East,1
BATCH_02603,Chakan,Line_C,836,869,829,40,36,0.62,6,Low,A,Brake,North,1
BATCH_02604,Bangalore,Line_A,1028,1004,968,36,28,0.08,1,Medium,C,Axle,South,0
BATCH_02605,Nashik,Line_A,713,685,660,25,25,0.41,9,Low,C,Brake,South,1
BATCH_02606,Nashik,Line_C,1266,1319,1270,49,39,0.02,1,Medium,C,Brake,South,0
BATCH_02607,Chakan,Line_B,1050,1071,1037,34,34,0.01,7,Low,B,Engine,North,0
BATCH_02608,Nashik,Line_A,852,707,675,32,25,0.33,1,Medium,C,Electronics,South,0
BATCH_02609,Nashik,Line_B,892,650,616,34,38,0.56,5,Low,C,Engine,South,1
BATCH_02610,Chakan,Line_B,1293,1102,1033,69,30,0.41,1,Medium,C,Axle,South,0
BATCH_02611,Nashik,Line_A,1140,1008,960,48,43,0.38,8,High,A,Axle,West,1
BATCH_02612,Bangalore,Line_C,1253,970,935,35,34,0.41,4,Low,B,Brake,North,0
BATCH_02613,Bangalore,Line_A,1052,903,883,20,31,0.05,10,Medium,A,Axle,South,0
BATCH_02614,Nashik,Line_C,858,854,841,13,37,0.49,7,Medium,A,Transmission,South,0
BATCH_02615,Nashik,Line_B,955,822,789,33,33,0.26,6,Low,A,Axle,South,0
BATCH_02616,Nashik,Line_D,1069,1005,968,37,43,0.28,1,Low,A,Engine,East,0
BATCH_02617,Nashik,Line_D,832,719,698,21,31,0.44,11,Medium,A,Engine,South,1
BATCH_02618,Chakan,Line_C,977,732,677,55,29,0.19,2,Medium,C,Engine,North,0
BATCH_02619,Nashik,Line_C,781,799,748,51,33,0.44,1,Low,C,Engine,South,0
BATCH_02620,Nashik,Line_A,810,657,642,15,36,0.63,5,High,A,Axle,North,1
BATCH_02621,Bangalore,Line_B,1188,1044,965,79,36,0.2,10,High,C,Engine,West,1
BATCH_02622,Nashik,Line_B,1192,970,937,33,28,0.42,7,Low,B,Axle,North,0
BATCH_02623,Nashik,Line_C,1049,847,822,25,17,0.56,11,High,A,Engine,East,1
BATCH_02624,Bangalore,Line_B,829,742,725,17,38,0.17,4,Low,A,Axle,East,0
BATCH_02625,Bangalore,Line_C,1145,893,860,33,36,0.39,7,High,C,Transmission,South,1
