batch_id,plant,line,planned_qty,actual_qty,good_qty,rejected_qty,downtime_minutes,supplier_risk_score,machine_age_years,machine_criticality,shift,part_category,supplier_region,defect_risk_flag,production_achievement_pct,rejection_rate,good_rate,downtime_per_1000_units,is_night_shift,is_high_criticality,supplier_risk_bucket
BATCH_02031,Chakan,Line_A,711,670,640,30,27,0.21,8,Low,C,Transmission,North,1,0.9423347398030942,0.04477611940298507,0.9552238805970149,40.298507462686565,1,0,Low
BATCH_02032,Chakan,Line_C,770,754,744,10,36,0.51,3,Medium,A,Brake,East,0,0.9792207792207792,0.013262599469496022,0.986737400530504,47.745358090185675,0,0,Medium
BATCH_02033,Chakan,Line_C,861,760,738,22,28,0.51,9,Medium,A,Axle,North,1,0.8826945412311266,0.02894736842105263,0.9710526315789474,36.8421052631579,0,0,Medium
BATCH_02034,Chakan,Line_D,940,858,818,40,31,0.11,3,High,C,Brake,East,1,0.9127659574468086,0.046620046620046623,0.9533799533799534,36.13053613053613,1,1,Low
BATCH_02035,Chakan,Line_B,881,669,656,13,36,0.23,6,Low,B,Axle,North,0,0.7593643586833144,0.01943198804185351,0.9805680119581465,53.81165919282511,0,0,Low
BATCH_02036,Bangalore,Line_B,1078,904,847,57,34,0.14,6,High,C,Brake,North,1,0.8385899814471243,0.06305309734513274,0.9369469026548672,37.610619469026545,1,1,Low
BATCH_02037,Chakan,Line_B,1222,982,949,33,32,0.3,9,High,B,Electronics,North,1,0.8036006546644845,0.03360488798370672,0.9663951120162932,32.586558044806516,0,1,Low
BATCH_02038,Bangalore,Line_C,725,643,607,36,38,0.2,6,Medium,C,Brake,East,0,0.886896551724138,0.05598755832037325,0.9440124416796267,59.09797822706065,1,0,Low
BATCH_02039,Nashik,Line_C,1220,1132,1090,42,36,0.19,6,Medium,B,Electronics,South,0,0.9278688524590164,0.037102473498233215,0.9628975265017667,31.80212014134276,0,0,Low
BATCH_02040,Chakan,Line_B,809,673,653,20,44,0.43,5,Low,B,Transmission,North,0,0.8318912237330037,0.029717682020802376,0.9702823179791976,65.37890044576523,0,0,Medium
BATCH_02041,Nashik,Line_B,835,874,820,54,43,0.34,10,Medium,A,Electronics,East,1,1.0467065868263472,0.06178489702517163,0.9382151029748284,49.19908466819222,0,0,Medium
BATCH_02042,Chakan,Line_C,897,655,628,27,36,0.5,9,High,B,Transmission,East,1,0.7302118171683389,0.04122137404580153,0.9587786259541985,54.9618320610687,0,1,Medium
BATCH_02043,Bangalore,Line_B,906,720,672,48,39,0.45,5,High,C,Electronics,South,1,0.7947019867549668,0.06666666666666667,0.9333333333333333,54.16666666666667,1,1,Medium
BATCH_02044,Bangalore,Line_A,857,685,661,24,43,0.56,8,High,C,Axle,East,1,0.7992998833138857,0.035036496350364967,0.964963503649635,62.77372262773722,1,1,Medium
BATCH_02045,Bangalore,Line_C,1160,951,930,21,32,0.47,2,Medium,B,Axle,North,0,0.8198275862068966,0.022082018927444796,0.9779179810725552,33.64879074658255,0,0,Medium
BATCH_02046,Chakan,Line_C,1235,1051,1018,33,31,0.5,3,Medium,A,Transmission,West,0,0.8510121457489879,0.03139866793529972,0.9686013320647003,29.49571836346337,0,0,Medium
BATCH_02047,Chakan,Line_A,1016,1040,997,43,33,0.13,3,Medium,A,Transmission,West,0,1.0236220472440944,0.041346153846153845,0.9586538461538462,31.73076923076923,0,0,Low
BATCH_02048,Bangalore,Line_C,814,709,688,21,35,0.36,5,Medium,B,Electronics,West,0,0.871007371007371,0.029619181946403384,0.9703808180535967,49.365303244005645,0,0,Medium
BATCH_02049,Chakan,Line_B,726,652,619,33,21,0.19,6,Medium,B,Engine,South,0,0.8980716253443526,0.05061349693251534,0.9493865030674846,32.20858895705521,0,0,Low
BATCH_02050,Nashik,Line_D,1240,922,873,49,19,0.47,8,Medium,B,Engine,North,0,0.7435483870967742,0.05314533622559653,0.9468546637744034,20.607375271149674,0,0,Medium
BATCH_02051,Chakan,Line_D,803,680,655,25,38,0.35,2,Low,B,Brake,South,0,0.8468244084682441,0.03676470588235294,0.9632352941176471,55.882352941176464,0,0,Medium
BATCH_02052,Nashik,Line_D,1082,1058,970,88,29,0.67,5,Medium,C,Axle,South,1,0.977818853974122,0.0831758034026465,0.9168241965973535,27.410207939508506,1,0,High
BATCH_02053,Nashik,Line_C,792,819,778,41,32,0.23,9,Medium,B,Electronics,North,0,1.0340909090909092,0.050061050061050064,0.9499389499389499,39.072039072039075,0,0,Low
BATCH_02054,Chakan,Line_C,833,669,633,36,36,0.29,4,Medium,C,Brake,East,0,0.8031212484993998,0.053811659192825115,0.9461883408071748,53.81165919282511,1,0,Low
BATCH_02055,Bangalore,Line_B,801,630,603,27,35,0.25,4,High,C,Brake,North,1,0.7865168539325843,0.04285714285714286,0.9571428571428572,55.55555555555556,1,1,Low
BATCH_02056,Nashik,Line_C,952,786,771,15,45,0.19,8,High,B,Transmission,North,1,0.8256302521008403,0.019083969465648856,0.9809160305343512,57.25190839694656,0,1,Low
BATCH_02057,Bangalore,Line_B,1127,1069,1051,18,33,0.13,6,Low,A,Transmission,East,0,0.9485359361135759,0.01683816651075772,0.9831618334892422,30.86997193638915,0,0,Low
BATCH_02058,Nashik,Line_C,707,611,603,8,28,0.15,6,Low,A,Transmission,South,0,0.8642149929278642,0.01309328968903437,0.9869067103109657,45.826513911620296,0,0,Low
BATCH_02059,Nashik,Line_C,1132,1086,1046,40,33,0.47,10,High,A,Brake,North,1,0.9593639575971732,0.03683241252302026,0.9631675874769797,30.386740331491712,0,1,Medium
BATCH_02060,Chakan,Line_D,797,613,586,27,38,0.14,10,High,A,Brake,East,1,0.7691342534504392,0.04404567699836868,0.9559543230016313,61.99021207177814,0,1,Low
BATCH_02061,Chakan,Line_A,1136,931,907,24,41,0.57,4,High,C,Transmission,West,1,0.8195422535211268,0.02577873254564984,0.9742212674543501,44.03866809881847,1,1,Medium
BATCH_02062,Bangalore,Line_D,921,720,681,39,36,0.36,6,Low,A,Engine,East,0,0.7817589576547231,0.05416666666666667,0.9458333333333333,50.0,0,0,Medium
BATCH_02063,Chakan,Line_B,867,717,663,54,26,0.43,6,High,C,Electronics,South,1,0.8269896193771626,0.07531380753138076,0.9246861924686193,36.26220362622036,1,1,Medium
BATCH_02064,Nashik,Line_D,783,704,678,26,47,0.29,10,Medium,B,Transmission,East,0,0.8991060025542784,0.036931818181818184,0.9630681818181818,66.76136363636364,0,0,Low
BATCH_02065,Nashik,Line_B,1238,1096,1069,27,33,0.17,4,Medium,C,Transmission,South,0,0.8852988691437803,0.024635036496350366,0.9753649635036497,30.109489051094886,1,0,Low
BATCH_02066,Chakan,Line_B,716,559,551,8,28,0.22,4,Low,A,Transmission,North,0,0.7807262569832403,0.014311270125223614,0.9856887298747764,50.089445438282645,0,0,Low
BATCH_02067,Chakan,Line_B,983,843,819,24,36,0.33,10,High,A,Engine,South,1,0.8575788402848423,0.028469750889679714,0.9715302491103203,42.704626334519574,0,1,Low
BATCH_02068,Nashik,Line_B,947,858,820,38,41,0.21,4,Medium,C,Brake,West,0,0.9060190073917634,0.04428904428904429,0.9557109557109557,47.785547785547784,1,0,Low
BATCH_02069,Chakan,Line_C,805,731,697,34,34,0.31,4,Medium,B,Brake,West,0,0.9080745341614906,0.046511627906976744,0.9534883720930233,46.51162790697675,0,0,Low
BATCH_02070,Nashik,Line_C,1198,952,897,55,40,0.43,7,Low,C,Axle,North,1,0.7946577629382304,0.05777310924369748,0.9422268907563025,42.016806722689076,1,0,Medium
BATCH_02071,Chakan,Line_D,880,660,623,37,31,0.24,10,Medium,C,Electronics,East,1,0.75,0.05606060606060606,0.943939393939394,46.96969696969697,1,0,Low
BATCH_02072,Chakan,Line_B,1097,922,897,25,35,0.12,11,Medium,A,Transmission,West,0,0.8404740200546946,0.027114967462039046,0.972885032537961,37.960954446854664,0,0,Low
BATCH_02073,Chakan,Line_A,730,721,711,10,35,0.33,8,Medium,A,Transmission,South,0,0.9876712328767123,0.013869625520110958,0.986130374479889,48.54368932038835,0,0,Low
BATCH_02074,Chakan,Line_D,1206,1232,1173,59,30,0.55,7,High,C,Axle,West,0,1.021558872305141,0.04788961038961039,0.9521103896103896,24.350649350649352,1,1,Medium
BATCH_02075,Nashik,Line_B,902,667,617,50,31,0.47,4,Medium,C,Engine,West,1,0.7394678492239468,0.07496251874062969,0.9250374812593704,46.476761619190405,1,0,Medium
BATCH_02076,Nashik,Line_C,733,614,585,29,31,0.43,1,High,A,Engine,North,1,0.8376534788540245,0.04723127035830619,0.9527687296416938,50.4885993485342,0,1,Medium
BATCH_02077,Chakan,Line_B,927,883,860,23,43,0.17,8,Medium,B,Axle,South,0,0.9525350593311759,0.026047565118912798,0.9739524348810872,48.69762174405436,0,0,Low
BATCH_02078,Nashik,Line_D,946,823,792,31,28,0.49,2,Low,A,Transmission,East,0,0.8699788583509513,0.03766707168894289,0.9623329283110571,34.02187120291616,0,0,Medium
BATCH_02079,Bangalore,Line_A,880,873,865,8,43,0.63,3,Medium,A,Axle,West,1,0.9920454545454546,0.009163802978235968,0.9908361970217641,49.25544100801833,0,0,Medium
BATCH_02080,Nashik,Line_C,1245,1201,1143,58,35,0.26,6,Medium,B,Electronics,South,0,0.9646586345381526,0.04829308909242298,0.951706910907577,29.142381348875936,0,0,Low
BATCH_02081,Chakan,Line_A,713,593,567,26,38,0.35,3,Medium,B,Transmission,West,0,0.8316970546984572,0.04384485666104553,0.9561551433389545,64.08094435075886,0,0,Medium
BATCH_02082,Nashik,Line_B,1230,1051,1017,34,32,0.65,9,Low,C,Axle,West,1,0.8544715447154472,0.03235014272121789,0.9676498572787822,30.447193149381544,1,0,Medium
BATCH_02083,Nashik,Line_B,1146,959,909,50,30,0.53,9,High,C,Electronics,East,1,0.8368237347294939,0.05213764337851929,0.9478623566214807,31.282586027111577,1,1,Medium
BATCH_02084,Nashik,Line_D,829,706,665,41,44,0.6,6,Medium,B,Engine,South,1,0.8516284680337757,0.05807365439093484,0.9419263456090652,62.3229461756374,0,0,Medium
BATCH_02085,Nashik,Line_C,1252,1275,1250,25,40,0.64,4,Low,C,Axle,West,1,1.018370607028754,0.0196078431372549,0.9803921568627451,31.372549019607845,1,0,Medium
BATCH_02086,Chakan,Line_D,723,557,543,14,38,0.24,7,High,B,Electronics,North,1,0.7704011065006916,0.025134649910233394,0.9748653500897666,68.2226211849192,0,1,Low
BATCH_02087,Bangalore,Line_A,1113,1050,1002,48,28,0.37,2,High,B,Transmission,South,1,0.9433962264150944,0.045714285714285714,0.9542857142857143,26.666666666666664,0,1,Medium
BATCH_02088,Nashik,Line_B,998,964,930,34,38,0.39,11,Medium,B,Transmission,East,1,0.9659318637274549,0.035269709543568464,0.9647302904564315,39.41908713692946,0,0,Medium
BATCH_02089,Nashik,Line_B,1177,1188,1148,40,28,0.15,4,Medium,A,Brake,North,0,1.0093457943925233,0.03367003367003367,0.9663299663299664,23.56902356902357,0,0,Low
BATCH_02090,Chakan,Line_C,846,647,618,29,37,0.37,2,High,B,Axle,South,1,0.764775413711584,0.04482225656877898,0.955177743431221,57.18701700154559,0,1,Medium
BATCH_02091,Chakan,Line_B,750,553,526,27,42,0.18,4,Low,C,Axle,North,0,0.7373333333333333,0.048824593128390596,0.9511754068716094,75.94936708860759,1,0,Low
BATCH_02092,Chakan,Line_B,726,566,553,13,29,0.42,4,Medium,A,Transmission,West,0,0.7796143250688705,0.022968197879858657,0.9770318021201413,51.236749116607776,0,0,Medium
BATCH_02093,Bangalore,Line_B,722,525,500,25,29,0.44,2,Low,B,Electronics,South,0,0.7271468144044322,0.047619047619047616,0.9523809523809523,55.238095238095234,0,0,Medium
BATCH_02094,Bangalore,Line_A,1192,1003,947,56,32,0.36,6,High,B,Engine,North,1,0.8414429530201343,0.05583250249252243,0.9441674975074775,31.90428713858425,0,1,Medium
BATCH_02095,Nashik,Line_C,1137,1116,1083,33,34,0.27,8,Medium,B,Electronics,West,0,0.9815303430079155,0.02956989247311828,0.9704301075268817,30.465949820788527,0,0,Low
BATCH_02096,Bangalore,Line_B,1120,879,826,53,35,0.29,5,High,B,Electronics,East,1,0.7848214285714286,0.06029579067121729,0.9397042093287827,39.81797497155859,0,1,Low
BATCH_02097,Chakan,Line_D,1049,856,819,37,40,0.62,11,Medium,A,Axle,West,1,0.8160152526215443,0.04322429906542056,0.9567757009345794,46.728971962616825,0,0,Medium
BATCH_02098,Nashik,Line_B,995,895,876,19,33,0.48,10,Medium,A,Engine,South,1,0.8994974874371859,0.021229050279329607,0.9787709497206704,36.87150837988827,0,0,Medium
BATCH_02099,Bangalore,Line_A,1202,966,933,33,50,0.2,6,High,A,Transmission,South,1,0.8036605657237936,0.034161490683229816,0.9658385093167702,51.75983436853002,0,1,Low
BATCH_02100,Nashik,Line_C,867,830,821,9,42,0.29,7,Low,A,Brake,South,0,0.9573241061130334,0.010843373493975903,0.9891566265060241,50.60240963855422,0,0,Low
BATCH_02101,Chakan,Line_A,1184,991,938,53,36,0.26,8,High,A,Electronics,East,1,0.8369932432432432,0.05348133198789102,0.9465186680121089,36.32694248234107,0,1,Low
BATCH_02102,Nashik,Line_C,864,645,613,32,37,0.13,1,Medium,C,Transmission,East,0,0.7465277777777778,0.04961240310077519,0.9503875968992248,57.36434108527131,1,0,Low
BATCH_02103,Chakan,Line_C,1121,865,832,33,39,0.36,10,Medium,B,Engine,South,0,0.7716324710080286,0.03815028901734104,0.9618497109826589,45.08670520231214,0,0,Medium
BATCH_02104,Chakan,Line_D,1055,859,832,27,30,0.21,9,High,C,Axle,North,1,0.814218009478673,0.03143189755529686,0.9685681024447031,34.92433061699651,1,1,Low
BATCH_02105,Chakan,Line_C,1194,1003,954,49,44,0.22,11,High,C,Axle,South,1,0.8400335008375209,0.04885343968095713,0.9511465603190429,43.868394815553344,1,1,Low
BATCH_02106,Bangalore,Line_B,1167,1126,1095,31,30,0.42,9,Low,C,Transmission,East,1,0.9648671808054842,0.027531083481349913,0.9724689165186501,26.642984014209596,1,0,Medium
BATCH_02107,Bangalore,Line_B,783,760,729,31,39,0.41,7,High,C,Electronics,North,1,0.9706257982120051,0.04078947368421053,0.9592105263157895,51.31578947368421,1,1,Medium
BATCH_02108,Bangalore,Line_C,817,661,623,38,35,0.1,2,Low,C,Electronics,South,0,0.8090575275397797,0.057488653555219364,0.9425113464447806,52.9500756429652,1,0,Low
BATCH_02109,Nashik,Line_B,1262,1173,1149,24,39,0.32,3,High,B,Axle,North,1,0.9294770206022187,0.020460358056265986,0.979539641943734,33.248081841432224,0,1,Low
BATCH_02110,Chakan,Line_D,942,833,810,23,30,0.57,1,Medium,A,Axle,South,0,0.8842887473460722,0.027611044417767107,0.9723889555822329,36.014405762304925,0,0,Medium
BATCH_02111,Nashik,Line_C,885,884,866,18,41,0.21,6,High,C,Brake,North,1,0.9988700564971752,0.020361990950226245,0.9796380090497737,46.380090497737555,1,1,Low
BATCH_02112,Nashik,Line_B,1222,1178,1143,35,26,0.46,5,Low,B,Brake,North,0,0.9639934533551555,0.029711375212224108,0.9702886247877759,22.07130730050934,0,0,Medium
BATCH_02113,Chakan,Line_D,1112,944,905,39,35,0.23,6,High,C,Brake,North,1,0.8489208633093526,0.0413135593220339,0.9586864406779662,37.07627118644068,1,1,Low
BATCH_02114,Bangalore,Line_D,1122,1092,1005,87,34,0.05,1,Medium,C,Engine,North,0,0.9732620320855615,0.07967032967032966,0.9203296703296703,31.13553113553113,1,0,Low
BATCH_02115,Bangalore,Line_C,991,998,969,29,38,0.18,5,Medium,A,Brake,North,0,1.0070635721493442,0.02905811623246493,0.9709418837675351,38.07615230460922,0,0,Low
BATCH_02116,Chakan,Line_A,884,673,628,45,28,0.57,6,High,C,Electronics,East,1,0.7613122171945701,0.06686478454680535,0.9331352154531947,41.60475482912332,1,1,Medium
BATCH_02117,Chakan,Line_D,1242,1293,1210,83,33,0.38,5,High,C,Electronics,South,1,1.041062801932367,0.06419180201082754,0.9358081979891725,25.52204176334107,1,1,Medium
BATCH_02118,Bangalore,Line_A,1215,976,920,56,34,0.17,7,Low,B,Electronics,South,0,0.8032921810699588,0.05737704918032787,0.9426229508196722,34.83606557377049,0,0,Low
BATCH_02119,Bangalore,Line_A,947,912,880,32,33,0.3,8,Low,C,Engine,North,1,0.9630411826821542,0.03508771929824561,0.9649122807017544,36.18421052631579,1,0,Low
BATCH_02120,Bangalore,Line_A,851,742,698,44,44,0.51,2,Medium,A,Electronics,South,0,0.8719153936545241,0.05929919137466307,0.9407008086253369,59.299191374663074,0,0,Medium
BATCH_02121,Bangalore,Line_B,898,857,819,38,33,0.54,10,Low,C,Engine,South,1,0.9543429844097996,0.044340723453908985,0.9556592765460911,38.506417736289386,1,0,Medium
BATCH_02122,Nashik,Line_C,806,731,693,38,22,0.16,4,High,C,Brake,East,1,0.9069478908188585,0.05198358413132695,0.948016415868673,30.09575923392613,1,1,Low
BATCH_02123,Chakan,Line_B,1063,1075,1037,38,34,0.35,7,High,B,Engine,North,1,1.011288805268109,0.035348837209302326,0.9646511627906976,31.62790697674419,0,1,Medium
BATCH_02124,Bangalore,Line_A,880,922,873,49,40,0.35,10,Low,A,Electronics,West,1,1.0477272727272726,0.05314533622559653,0.9468546637744034,43.38394793926247,0,0,Medium
BATCH_02125,Chakan,Line_B,1225,992,970,22,35,0.07,11,Medium,A,Transmission,West,0,0.809795918367347,0.02217741935483871,0.9778225806451613,35.28225806451613,0,0,Low
BATCH_02126,Nashik,Line_C,1084,1032,1002,30,38,0.21,1,High,A,Transmission,West,0,0.9520295202952029,0.029069767441860465,0.9709302325581395,36.82170542635659,0,1,Low
BATCH_02127,Nashik,Line_C,955,740,719,21,34,0.17,3,Medium,A,Transmission,West,0,0.774869109947644,0.02837837837837838,0.9716216216216216,45.945945945945944,0,0,Low
BATCH_02128,Bangalore,Line_B,927,708,683,25,43,0.62,2,Low,A,Transmission,East,0,0.7637540453074434,0.03531073446327684,0.9646892655367232,60.73446327683616,0,0,Medium
BATCH_02129,Nashik,Line_D,771,737,693,44,39,0.46,10,Medium,C,Brake,South,0,0.9559014267185474,0.05970149253731343,0.9402985074626866,52.91723202170964,1,0,Medium
BATCH_02130,Bangalore,Line_A,1089,1097,1084,13,36,0.4,10,Medium,B,Brake,South,0,1.007346189164371,0.011850501367365542,0.9881494986326345,32.81677301731997,0,0,Medium
BATCH_02131,Bangalore,Line_A,945,946,917,29,39,0.19,10,Medium,A,Electronics,North,0,1.001058201058201,0.0306553911205074,0.9693446088794926,41.2262156448203,0,0,Low
BATCH_02132,Chakan,Line_B,763,655,641,14,41,0.56,2,High,A,Brake,West,1,0.8584534731323722,0.021374045801526718,0.9786259541984733,62.595419847328245,0,1,Medium
BATCH_02133,Nashik,Line_A,1226,1100,1049,51,30,0.4,9,Low,A,Axle,East,0,0.8972267536704731,0.046363636363636364,0.9536363636363636,27.27272727272727,0,0,Medium
BATCH_02134,Bangalore,Line_A,1243,1002,961,41,40,0.19,3,High,A,Transmission,West,1,0.8061142397425584,0.04091816367265469,0.9590818363273453,39.920159680638726,0,1,Low
BATCH_02135,Chakan,Line_C,925,874,845,29,31,0.36,11,Medium,A,Electronics,East,0,0.9448648648648649,0.03318077803203661,0.9668192219679634,35.46910755148741,0,0,Medium
BATCH_02136,Chakan,Line_B,1225,1247,1195,52,28,0.62,9,Medium,A,Engine,North,1,1.0179591836734694,0.04170008019246191,0.958299919807538,22.453889334402565,0,0,Medium
BATCH_02137,Chakan,Line_A,939,857,827,30,33,0.25,11,Medium,C,Transmission,West,1,0.9126730564430245,0.03500583430571762,0.9649941656942824,38.506417736289386,1,0,Low
BATCH_02138,Chakan,Line_B,967,989,944,45,27,0.19,1,Medium,C,Electronics,West,0,1.0227507755946226,0.0455005055611729,0.9544994944388271,27.30030333670374,1,0,Low
BATCH_02139,Chakan,Line_A,963,859,849,10,41,0.49,8,Low,B,Brake,East,1,0.8920041536863966,0.011641443538998836,0.9883585564610011,47.72991850989523,0,0,Medium
BATCH_02140,Nashik,Line_D,975,809,773,36,30,0.32,11,Medium,A,Transmission,South,1,0.8297435897435897,0.04449938195302843,0.9555006180469716,37.08281829419035,0,0,Low
BATCH_02141,Bangalore,Line_B,954,907,854,53,27,0.44,7,Medium,C,Transmission,North,1,0.950733752620545,0.05843439911797133,0.9415656008820287,29.768467475192942,1,0,Medium
BATCH_02142,Chakan,Line_D,1096,959,933,26,40,0.12,10,Low,B,Transmission,West,0,0.875,0.027111574556830033,0.97288842544317,41.71011470281543,0,0,Low
BATCH_02143,Chakan,Line_D,1295,951,922,29,21,0.16,6,High,B,Transmission,North,0,0.7343629343629343,0.030494216614090432,0.9695057833859095,22.082018927444796,0,1,Low
BATCH_02144,Bangalore,Line_B,1031,917,857,60,34,0.48,7,High,B,Electronics,South,1,0.8894277400581959,0.06543075245365322,0.9345692475463467,37.07742639040349,0,1,Medium
BATCH_02145,Bangalore,Line_B,804,603,579,24,34,0.23,9,High,C,Axle,North,1,0.75,0.03980099502487562,0.9601990049751243,56.384742951907135,1,1,Low
BATCH_02146,Nashik,Line_B,831,645,618,27,33,0.15,9,Low,A,Axle,North,0,0.776173285198556,0.04186046511627907,0.958139534883721,51.16279069767442,0,0,Low
BATCH_02147,Nashik,Line_D,1279,1119,1075,44,33,0.14,7,Low,B,Engine,West,0,0.8749022673964034,0.03932082216264522,0.9606791778373548,29.490616621983914,0,0,Low
BATCH_02148,Chakan,Line_A,1258,1092,1050,42,35,0.08,6,Medium,A,Brake,South,0,0.8680445151033387,0.038461538461538464,0.9615384615384616,32.05128205128205,0,0,Low
BATCH_02149,Bangalore,Line_C,1111,1065,1018,47,32,0.13,5,High,A,Electronics,East,0,0.9585958595859586,0.044131455399061034,0.955868544600939,30.046948356807512,0,1,Low
BATCH_02150,Nashik,Line_A,761,653,625,28,28,0.42,11,High,C,Axle,South,1,0.8580814717477004,0.042879019908116385,0.9571209800918836,42.87901990811638,1,1,Medium
BATCH_02151,Nashik,Line_C,829,633,606,27,38,0.33,10,High,B,Engine,West,1,0.7635705669481303,0.04265402843601896,0.957345971563981,60.031595576619274,0,1,Low
BATCH_02152,Chakan,Line_C,966,962,932,30,38,0.61,6,Medium,C,Transmission,North,1,0.9958592132505176,0.031185031185031187,0.9688149688149689,39.5010395010395,1,0,Medium
BATCH_02153,Bangalore,Line_B,762,658,636,22,37,0.35,5,Medium,A,Engine,East,0,0.863517060367454,0.03343465045592705,0.9665653495440729,56.23100303951367,0,0,Medium
BATCH_02154,Nashik,Line_D,1211,1038,999,39,34,0.13,5,Medium,A,Brake,South,0,0.8571428571428571,0.03757225433526012,0.9624277456647399,32.75529865125241,0,0,Low
BATCH_02155,Chakan,Line_C,912,834,777,57,34,0.46,10,Medium,C,Engine,North,1,0.9144736842105263,0.0683453237410072,0.9316546762589928,40.7673860911271,1,0,Medium
BATCH_02156,Nashik,Line_B,1247,1004,982,22,35,0.23,6,High,B,Axle,North,1,0.8051323175621492,0.021912350597609563,0.9780876494023905,34.8605577689243,0,1,Low
BATCH_02157,Chakan,Line_C,1141,877,852,25,33,0.4,6,Low,A,Brake,South,1,0.768624014022787,0.028506271379703536,0.9714937286202965,37.62827822120867,0,0,Medium
